Date,Value,
20-Dec-07,2.34,0.00195
21-Dec-07,2.35,0.001958333
24-Dec-07,2.61,0.002175
26-Dec-07,2.97,0.002475
27-Dec-07,2.78,0.002316667
28-Dec-07,2.47,0.002058333
31-Dec-07,2.61,0.002175
02-Jan-08,3.02,0.002516667
03-Jan-08,3.13,0.002608333
04-Jan-08,3.16,0.002633333
07-Jan-08,3.21,0.002675
08-Jan-08,3.25,0.002708333
09-Jan-08,3.28,0.002733333
10-Jan-08,3.32,0.002766667
11-Jan-08,3.18,0.00265
14-Jan-08,3.14,0.002616667
15-Jan-08,3.09,0.002575
16-Jan-08,3.08,0.002566667
17-Jan-08,3.01,0.002508333
18-Jan-08,2.56,0.002133333
22-Jan-08,2.08,0.001733333
23-Jan-08,2.03,0.001691667
24-Jan-08,2.14,0.001783333
25-Jan-08,2.01,0.001675
28-Jan-08,2.05,0.001708333
29-Jan-08,2.09,0.001741667
30-Jan-08,1.89,0.001575
31-Jan-08,1.6,0.001333333
01-Feb-08,1.7,0.001416667
04-Feb-08,2.1,0.00175
05-Feb-08,2.18,0.001816667
06-Feb-08,2.08,0.001733333
07-Feb-08,2.15,0.001791667
08-Feb-08,2.2,0.001833333
11-Feb-08,2.31,0.001925
12-Feb-08,2.5,0.002083333
13-Feb-08,2.45,0.002041667
14-Feb-08,2.46,0.00205
15-Feb-08,2.36,0.001966667
19-Feb-08,2.34,0.00195
20-Feb-08,2.36,0.001966667
21-Feb-08,2.31,0.001925
22-Feb-08,2.29,0.001908333
25-Feb-08,2.31,0.001925
26-Feb-08,2.3,0.001916667
27-Feb-08,2.17,0.001808333
28-Feb-08,2.05,0.001708333
29-Feb-08,2.04,0.0017
03-Mar-08,2.01,0.001675
04-Mar-08,1.99,0.001658333
05-Mar-08,1.9,0.001583333
06-Mar-08,1.73,0.001441667
07-Mar-08,1.65,0.001375
10-Mar-08,1.66,0.001383333
11-Mar-08,1.8,0.0015
12-Mar-08,1.67,0.001391667
13-Mar-08,1.55,0.001291667
14-Mar-08,1.18,0.000983333
17-Mar-08,1.15,0.000958333
18-Mar-08,0.7,0.000583333
19-Mar-08,0.25,0.000208333
20-Mar-08,0.35,0.000291667
24-Mar-08,0.58,0.000483333
25-Mar-08,1.45,0.001208333
26-Mar-08,1.34,0.001116667
27-Mar-08,1.3,0.001083333
28-Mar-08,1.27,0.001058333
31-Mar-08,1.18,0.000983333
01-Apr-08,1.53,0.001275
02-Apr-08,1.53,0.001275
03-Apr-08,1.55,0.001291667
04-Apr-08,1.49,0.001241667
07-Apr-08,1.4,0.001166667
08-Apr-08,1.32,0.0011
09-Apr-08,1.04,0.000866667
10-Apr-08,0.95,0.000791667
11-Apr-08,0.87,0.000725
14-Apr-08,0.82,0.000683333
15-Apr-08,0.83,0.000691667
16-Apr-08,0.84,0.0007
17-Apr-08,0.84,0.0007
18-Apr-08,0.86,0.000716667
21-Apr-08,0.83,0.000691667
22-Apr-08,0.71,0.000591667
23-Apr-08,0.76,0.000633333
24-Apr-08,0.78,0.00065
25-Apr-08,0.76,0.000633333
28-Apr-08,0.86,0.000716667
29-Apr-08,1.26,0.00105
30-Apr-08,1.15,0.000958333
01-May-08,1.2,0.001
02-May-08,1.21,0.001008333
05-May-08,1.3,0.001083333
06-May-08,1.51,0.001258333
07-May-08,1.54,0.001283333
08-May-08,1.52,0.001266667
09-May-08,1.57,0.001308333
12-May-08,1.7,0.001416667
13-May-08,1.83,0.001525
14-May-08,1.83,0.001525
15-May-08,1.81,0.001508333
16-May-08,1.82,0.001516667
19-May-08,1.92,0.0016
20-May-08,1.94,0.001616667
21-May-08,1.93,0.001608333
22-May-08,1.95,0.001625
23-May-08,1.9,0.001583333
27-May-08,1.89,0.001575
28-May-08,2.05,0.001708333
29-May-08,2,0.001666667
30-May-08,1.96,0.001633333
02-Jun-08,1.92,0.0016
03-Jun-08,1.93,0.001608333
04-Jun-08,1.82,0.001516667
05-Jun-08,1.76,0.001466667
06-Jun-08,1.72,0.001433333
09-Jun-08,1.77,0.001475
10-Jun-08,1.97,0.001641667
11-Jun-08,1.88,0.001566667
12-Jun-08,1.89,0.001575
13-Jun-08,1.83,0.001525
16-Jun-08,1.85,0.001541667
17-Jun-08,1.79,0.001491667
18-Jun-08,1.67,0.001391667
19-Jun-08,1.56,0.0013
20-Jun-08,1.45,0.001208333
23-Jun-08,1.49,0.001241667
24-Jun-08,1.56,0.0013
25-Jun-08,1.46,0.001216667
26-Jun-08,1.39,0.001158333
27-Jun-08,1.25,0.001041667
30-Jun-08,1.54,0.001283333
01-Jul-08,1.89,0.001575
02-Jul-08,1.84,0.001533333
03-Jul-08,1.83,0.001525
07-Jul-08,1.77,0.001475
08-Jul-08,1.83,0.001525
09-Jul-08,1.79,0.001491667
10-Jul-08,1.45,0.001208333
11-Jul-08,1.35,0.001125
14-Jul-08,1.39,0.001158333
15-Jul-08,1.47,0.001225
16-Jul-08,1.34,0.001116667
17-Jul-08,1.29,0.001075
18-Jul-08,1.25,0.001041667
21-Jul-08,1.29,0.001075
22-Jul-08,1.48,0.001233333
23-Jul-08,1.57,0.001308333
24-Jul-08,1.67,0.001391667
25-Jul-08,1.7,0.001416667
28-Jul-08,1.65,0.001375
29-Jul-08,1.7,0.001416667
30-Jul-08,1.64,0.001366667
31-Jul-08,1.52,0.001266667
01-Aug-08,1.49,0.001241667
04-Aug-08,1.57,0.001308333
05-Aug-08,1.7,0.001416667
06-Aug-08,1.5,0.00125
07-Aug-08,1.5,0.00125
08-Aug-08,1.6,0.001333333
11-Aug-08,1.73,0.001441667
12-Aug-08,1.7,0.001416667
13-Aug-08,1.77,0.001475
14-Aug-08,1.73,0.001441667
15-Aug-08,1.7,0.001416667
18-Aug-08,1.74,0.00145
19-Aug-08,1.8,0.0015
20-Aug-08,1.72,0.001433333
21-Aug-08,1.71,0.001425
22-Aug-08,1.65,0.001375
25-Aug-08,1.63,0.001358333
26-Aug-08,1.65,0.001375
27-Aug-08,1.56,0.0013
28-Aug-08,1.6,0.001333333
29-Aug-08,1.6,0.001333333
02-Sep-08,1.61,0.001341667
03-Sep-08,1.54,0.001283333
04-Sep-08,1.53,0.001275
05-Sep-08,1.5,0.00125
08-Sep-08,1.56,0.0013
09-Sep-08,1.57,0.001308333
10-Sep-08,1.56,0.0013
11-Sep-08,1.51,0.001258333
12-Sep-08,1.35,0.001125
15-Sep-08,0.28,0.000233333
16-Sep-08,0.23,0.000191667
17-Sep-08,0.07,5.83333E-05
18-Sep-08,0.26,0.000216667
19-Sep-08,0.73,0.000608333
22-Sep-08,0.69,0.000575
23-Sep-08,0.3,0.00025
24-Sep-08,0.12,0.0001
25-Sep-08,0.38,0.000316667
26-Sep-08,0.17,0.000141667
29-Sep-08,0.06,0.00005
30-Sep-08,1.01,0.000841667
01-Oct-08,0.65,0.000541667
02-Oct-08,0.19,0.000158333
03-Oct-08,0.13,0.000108333
06-Oct-08,0.15,0.000125
07-Oct-08,0.38,0.000316667
08-Oct-08,0.21,0.000175
09-Oct-08,0.17,0.000141667
10-Oct-08,0.06,0.00005
14-Oct-08,0.05,4.16667E-05
15-Oct-08,0.05,4.16667E-05
16-Oct-08,0.1,8.33333E-05
17-Oct-08,0.07,5.83333E-05
20-Oct-08,0.42,0.00035
21-Oct-08,0.69,0.000575
22-Oct-08,0.57,0.000475
23-Oct-08,0.35,0.000291667
24-Oct-08,0.28,0.000233333
27-Oct-08,0.23,0.000191667
28-Oct-08,0.41,0.000341667
29-Oct-08,0.4,0.000333333
30-Oct-08,0.13,0.000108333
31-Oct-08,0.11,9.16667E-05
03-Nov-08,0.18,0.00015
04-Nov-08,0.29,0.000241667
05-Nov-08,0.15,0.000125
06-Nov-08,0.13,0.000108333
07-Nov-08,0.12,0.0001
10-Nov-08,0.1,8.33333E-05
12-Nov-08,0.1,8.33333E-05
13-Nov-08,0.08,6.66667E-05
14-Nov-08,0.06,0.00005
17-Nov-08,0.06,0.00005
18-Nov-08,0.1,8.33333E-05
19-Nov-08,0.09,0.000075
20-Nov-08,0.05,4.16667E-05
21-Nov-08,0.03,0.000025
24-Nov-08,0.01,8.33333E-06
25-Nov-08,0.04,3.33333E-05
26-Nov-08,0.02,1.66667E-05
28-Nov-08,0.02,1.66667E-05
01-Dec-08,0.09,0.000075
02-Dec-08,0.04,3.33333E-05
03-Dec-08,0.02,1.66667E-05
04-Dec-08,0.01,8.33333E-06
05-Dec-08,0.02,1.66667E-05
08-Dec-08,0.01,8.33333E-06
09-Dec-08,0.04,3.33333E-05
10-Dec-08,0,0
11-Dec-08,-0.01,-8.33333E-06
12-Dec-08,0.03,0.000025
15-Dec-08,0,0
16-Dec-08,0.05,4.16667E-05
17-Dec-08,0.03,0.000025
18-Dec-08,0.03,0.000025
19-Dec-08,-0.01,-8.33333E-06
22-Dec-08,0.01,8.33333E-06
23-Dec-08,0.01,8.33333E-06
24-Dec-08,0,0
26-Dec-08,0.01,8.33333E-06
29-Dec-08,0.04,3.33333E-05
30-Dec-08,0.11,9.16667E-05
31-Dec-08,0.11,9.16667E-05
02-Jan-09,0.04,3.33333E-05
05-Jan-09,0.04,3.33333E-05
06-Jan-09,0.05,4.16667E-05
07-Jan-09,0.03,0.000025
08-Jan-09,0.04,3.33333E-05
09-Jan-09,0.03,0.000025
12-Jan-09,0.03,0.000025
13-Jan-09,0.02,1.66667E-05
14-Jan-09,0.07,5.83333E-05
15-Jan-09,0.03,0.000025
16-Jan-09,0.04,3.33333E-05
20-Jan-09,0.03,0.000025
21-Jan-09,0.03,0.000025
22-Jan-09,0.03,0.000025
23-Jan-09,0.03,0.000025
26-Jan-09,0.01,8.33333E-06
27-Jan-09,0.05,4.16667E-05
28-Jan-09,0.08,6.66667E-05
29-Jan-09,0.14,0.000116667
30-Jan-09,0.14,0.000116667
02-Feb-09,0.18,0.00015
03-Feb-09,0.28,0.000233333
04-Feb-09,0.26,0.000216667
05-Feb-09,0.21,0.000175
06-Feb-09,0.21,0.000175
09-Feb-09,0.21,0.000175
10-Feb-09,0.24,0.0002
11-Feb-09,0.22,0.000183333
12-Feb-09,0.25,0.000208333
13-Feb-09,0.23,0.000191667
17-Feb-09,0.25,0.000208333
18-Feb-09,0.23,0.000191667
19-Feb-09,0.22,0.000183333
20-Feb-09,0.19,0.000158333
23-Feb-09,0.18,0.00015
24-Feb-09,0.22,0.000183333
25-Feb-09,0.21,0.000175
26-Feb-09,0.18,0.00015
27-Feb-09,0.16,0.000133333
02-Mar-09,0.15,0.000125
03-Mar-09,0.14,0.000116667
04-Mar-09,0.14,0.000116667
05-Mar-09,0.1,8.33333E-05
06-Mar-09,0.08,6.66667E-05
09-Mar-09,0.11,9.16667E-05
10-Mar-09,0.14,0.000116667
11-Mar-09,0.14,0.000116667
12-Mar-09,0.1,8.33333E-05
13-Mar-09,0.08,6.66667E-05
16-Mar-09,0.09,0.000075
17-Mar-09,0.14,0.000116667
18-Mar-09,0.15,0.000125
19-Mar-09,0.09,0.000075
20-Mar-09,0.08,6.66667E-05
23-Mar-09,0.08,6.66667E-05
24-Mar-09,0.05,4.16667E-05
25-Mar-09,0.02,1.66667E-05
26-Mar-09,0.01,8.33333E-06
27-Mar-09,0.02,1.66667E-05
30-Mar-09,0.04,3.33333E-05
31-Mar-09,0.17,0.000141667
01-Apr-09,0.18,0.00015
02-Apr-09,0.17,0.000141667
03-Apr-09,0.16,0.000133333
06-Apr-09,0.16,0.000133333
07-Apr-09,0.17,0.000141667
08-Apr-09,0.15,0.000125
09-Apr-09,0.13,0.000108333
13-Apr-09,0.12,0.0001
14-Apr-09,0.09,0.000075
15-Apr-09,0.07,5.83333E-05
16-Apr-09,0.02,1.66667E-05
17-Apr-09,0.04,3.33333E-05
20-Apr-09,0.03,0.000025
21-Apr-09,0.07,5.83333E-05
22-Apr-09,0.08,6.66667E-05
23-Apr-09,0.08,6.66667E-05
24-Apr-09,0.07,5.83333E-05
27-Apr-09,0.07,5.83333E-05
28-Apr-09,0.05,4.16667E-05
29-Apr-09,0.04,3.33333E-05
30-Apr-09,0.04,3.33333E-05
01-May-09,0.05,4.16667E-05
04-May-09,0.13,0.000108333
05-May-09,0.14,0.000116667
06-May-09,0.14,0.000116667
07-May-09,0.15,0.000125
08-May-09,0.15,0.000125
11-May-09,0.16,0.000133333
12-May-09,0.16,0.000133333
13-May-09,0.15,0.000125
14-May-09,0.1,8.33333E-05
15-May-09,0.11,9.16667E-05
18-May-09,0.11,9.16667E-05
19-May-09,0.14,0.000116667
20-May-09,0.18,0.00015
21-May-09,0.13,0.000108333
22-May-09,0.13,0.000108333
26-May-09,0.12,0.0001
27-May-09,0.18,0.00015
28-May-09,0.14,0.000116667
29-May-09,0.14,0.000116667
01-Jun-09,0.13,0.000108333
02-Jun-09,0.06,0.00005
03-Jun-09,0.08,6.66667E-05
04-Jun-09,0.08,6.66667E-05
05-Jun-09,0.07,5.83333E-05
08-Jun-09,0.07,5.83333E-05
09-Jun-09,0.09,0.000075
10-Jun-09,0.11,9.16667E-05
11-Jun-09,0.09,0.000075
12-Jun-09,0.07,5.83333E-05
15-Jun-09,0.07,5.83333E-05
16-Jun-09,0.09,0.000075
17-Jun-09,0.11,9.16667E-05
18-Jun-09,0.12,0.0001
19-Jun-09,0.1,8.33333E-05
22-Jun-09,0.11,9.16667E-05
23-Jun-09,0.15,0.000125
24-Jun-09,0.1,8.33333E-05
25-Jun-09,0.06,0.00005
26-Jun-09,0.06,0.00005
29-Jun-09,0.1,8.33333E-05
30-Jun-09,0.17,0.000141667
01-Jul-09,0.13,0.000108333
02-Jul-09,0.15,0.000125
06-Jul-09,0.15,0.000125
07-Jul-09,0.16,0.000133333
08-Jul-09,0.15,0.000125
09-Jul-09,0.16,0.000133333
10-Jul-09,0.15,0.000125
13-Jul-09,0.15,0.000125
14-Jul-09,0.15,0.000125
15-Jul-09,0.11,9.16667E-05
16-Jul-09,0.15,0.000125
17-Jul-09,0.15,0.000125
20-Jul-09,0.15,0.000125
21-Jul-09,0.16,0.000133333
22-Jul-09,0.15,0.000125
23-Jul-09,0.15,0.000125
24-Jul-09,0.15,0.000125
27-Jul-09,0.14,0.000116667
28-Jul-09,0.14,0.000116667
29-Jul-09,0.14,0.000116667
30-Jul-09,0.14,0.000116667
31-Jul-09,0.14,0.000116667
03-Aug-09,0.14,0.000116667
04-Aug-09,0.15,0.000125
05-Aug-09,0.15,0.000125
06-Aug-09,0.15,0.000125
07-Aug-09,0.14,0.000116667
10-Aug-09,0.14,0.000116667
11-Aug-09,0.14,0.000116667
12-Aug-09,0.14,0.000116667
13-Aug-09,0.1,8.33333E-05
14-Aug-09,0.09,0.000075
17-Aug-09,0.1,8.33333E-05
18-Aug-09,0.14,0.000116667
19-Aug-09,0.1,8.33333E-05
20-Aug-09,0.11,9.16667E-05
21-Aug-09,0.1,8.33333E-05
24-Aug-09,0.1,8.33333E-05
25-Aug-09,0.12,0.0001
26-Aug-09,0.11,9.16667E-05
27-Aug-09,0.11,9.16667E-05
28-Aug-09,0.11,9.16667E-05
31-Aug-09,0.11,9.16667E-05
01-Sep-09,0.08,6.66667E-05
02-Sep-09,0.09,0.000075
03-Sep-09,0.09,0.000075
04-Sep-09,0.09,0.000075
08-Sep-09,0.09,0.000075
09-Sep-09,0.09,0.000075
10-Sep-09,0.08,6.66667E-05
11-Sep-09,0.08,6.66667E-05
14-Sep-09,0.07,5.83333E-05
15-Sep-09,0.05,4.16667E-05
16-Sep-09,0.03,0.000025
17-Sep-09,0.03,0.000025
18-Sep-09,0.03,0.000025
21-Sep-09,0.04,3.33333E-05
22-Sep-09,0.05,4.16667E-05
23-Sep-09,0.05,4.16667E-05
24-Sep-09,0.03,0.000025
25-Sep-09,0.03,0.000025
28-Sep-09,0.02,1.66667E-05
29-Sep-09,0.07,5.83333E-05
30-Sep-09,0.06,0.00005
01-Oct-09,0.03,0.000025
02-Oct-09,0.03,0.000025
05-Oct-09,0.03,0.000025
06-Oct-09,0.05,4.16667E-05
07-Oct-09,0.06,0.00005
08-Oct-09,0.03,0.000025
09-Oct-09,0.04,3.33333E-05
13-Oct-09,0.04,3.33333E-05
14-Oct-09,0.05,4.16667E-05
15-Oct-09,0.06,0.00005
16-Oct-09,0.06,0.00005
19-Oct-09,0.06,0.00005
20-Oct-09,0.05,4.16667E-05
21-Oct-09,0.05,4.16667E-05
22-Oct-09,0.02,1.66667E-05
23-Oct-09,0.02,1.66667E-05
26-Oct-09,0.04,3.33333E-05
27-Oct-09,0.05,4.16667E-05
28-Oct-09,0.04,3.33333E-05
29-Oct-09,0.02,1.66667E-05
30-Oct-09,0.01,8.33333E-06
02-Nov-09,0.03,0.000025
03-Nov-09,0.04,3.33333E-05
04-Nov-09,0.05,4.16667E-05
05-Nov-09,0.06,0.00005
06-Nov-09,0.06,0.00005
09-Nov-09,0.06,0.00005
10-Nov-09,0.06,0.00005
12-Nov-09,0.06,0.00005
13-Nov-09,0.05,4.16667E-05
16-Nov-09,0.05,4.16667E-05
17-Nov-09,0.05,4.16667E-05
18-Nov-09,0.04,3.33333E-05
19-Nov-09,0.03,0.000025
20-Nov-09,0.04,3.33333E-05
23-Nov-09,0.05,4.16667E-05
24-Nov-09,0.06,0.00005
25-Nov-09,0.07,5.83333E-05
27-Nov-09,0.06,0.00005
30-Nov-09,0.08,6.66667E-05
01-Dec-09,0.09,0.000075
02-Dec-09,0.08,6.66667E-05
03-Dec-09,0.09,0.000075
04-Dec-09,0.08,6.66667E-05
07-Dec-09,0.08,6.66667E-05
08-Dec-09,0.02,1.66667E-05
09-Dec-09,0.01,8.33333E-06
10-Dec-09,0.01,8.33333E-06
11-Dec-09,0.01,8.33333E-06
14-Dec-09,0.02,1.66667E-05
15-Dec-09,0.02,1.66667E-05
16-Dec-09,0.02,1.66667E-05
17-Dec-09,0.01,8.33333E-06
18-Dec-09,0.01,8.33333E-06
21-Dec-09,0,0
22-Dec-09,0.01,8.33333E-06
23-Dec-09,0.01,8.33333E-06
24-Dec-09,0.02,1.66667E-05
28-Dec-09,0.02,1.66667E-05
29-Dec-09,0.02,1.66667E-05
30-Dec-09,0.02,1.66667E-05
31-Dec-09,0.04,3.33333E-05
04-Jan-10,0.05,4.16667E-05
05-Jan-10,0.03,0.000025
06-Jan-10,0.03,0.000025
07-Jan-10,0.02,1.66667E-05
08-Jan-10,0.02,1.66667E-05
11-Jan-10,0.01,8.33333E-06
12-Jan-10,0.02,1.66667E-05
13-Jan-10,0.02,1.66667E-05
14-Jan-10,0.02,1.66667E-05
15-Jan-10,0.03,0.000025
19-Jan-10,0.03,0.000025
20-Jan-10,0.03,0.000025
21-Jan-10,0.02,1.66667E-05
22-Jan-10,0.02,1.66667E-05
25-Jan-10,0.02,1.66667E-05
26-Jan-10,0.02,1.66667E-05
27-Jan-10,0.01,8.33333E-06
28-Jan-10,0.01,8.33333E-06
29-Jan-10,0.02,1.66667E-05
01-Feb-10,0.05,4.16667E-05
02-Feb-10,0.04,3.33333E-05
03-Feb-10,0.05,4.16667E-05
04-Feb-10,0.04,3.33333E-05
05-Feb-10,0.03,0.000025
08-Feb-10,0.03,0.000025
09-Feb-10,0.05,4.16667E-05
10-Feb-10,0.06,0.00005
11-Feb-10,0.05,4.16667E-05
12-Feb-10,0.04,3.33333E-05
16-Feb-10,0.04,3.33333E-05
17-Feb-10,0.07,5.83333E-05
18-Feb-10,0.07,5.83333E-05
19-Feb-10,0.06,0.00005
22-Feb-10,0.06,0.00005
23-Feb-10,0.08,6.66667E-05
24-Feb-10,0.08,6.66667E-05
25-Feb-10,0.09,0.000075
26-Feb-10,0.09,0.000075
01-Mar-10,0.08,6.66667E-05
02-Mar-10,0.09,0.000075
03-Mar-10,0.09,0.000075
04-Mar-10,0.09,0.000075
05-Mar-10,0.1,8.33333E-05
08-Mar-10,0.1,8.33333E-05
09-Mar-10,0.12,0.0001
10-Mar-10,0.12,0.0001
11-Mar-10,0.12,0.0001
12-Mar-10,0.1,8.33333E-05
15-Mar-10,0.11,9.16667E-05
16-Mar-10,0.14,0.000116667
17-Mar-10,0.13,0.000108333
18-Mar-10,0.14,0.000116667
19-Mar-10,0.13,0.000108333
22-Mar-10,0.13,0.000108333
23-Mar-10,0.11,9.16667E-05
24-Mar-10,0.12,0.0001
25-Mar-10,0.12,0.0001
26-Mar-10,0.11,9.16667E-05
29-Mar-10,0.11,9.16667E-05
30-Mar-10,0.13,0.000108333
31-Mar-10,0.15,0.000125
01-Apr-10,0.16,0.000133333
02-Apr-10,0.15,0.000125
05-Apr-10,0.16,0.000133333
06-Apr-10,0.17,0.000141667
07-Apr-10,0.16,0.000133333
08-Apr-10,0.16,0.000133333
09-Apr-10,0.16,0.000133333
12-Apr-10,0.15,0.000125
13-Apr-10,0.15,0.000125
14-Apr-10,0.15,0.000125
15-Apr-10,0.16,0.000133333
16-Apr-10,0.15,0.000125
19-Apr-10,0.15,0.000125
20-Apr-10,0.14,0.000116667
21-Apr-10,0.14,0.000116667
22-Apr-10,0.15,0.000125
23-Apr-10,0.14,0.000116667
26-Apr-10,0.14,0.000116667
27-Apr-10,0.14,0.000116667
28-Apr-10,0.14,0.000116667
29-Apr-10,0.15,0.000125
30-Apr-10,0.14,0.000116667
03-May-10,0.14,0.000116667
04-May-10,0.15,0.000125
05-May-10,0.14,0.000116667
06-May-10,0.06,0.00005
07-May-10,0.08,6.66667E-05
10-May-10,0.13,0.000108333
11-May-10,0.15,0.000125
12-May-10,0.16,0.000133333
13-May-10,0.15,0.000125
14-May-10,0.15,0.000125
17-May-10,0.16,0.000133333
18-May-10,0.17,0.000141667
19-May-10,0.17,0.000141667
20-May-10,0.17,0.000141667
21-May-10,0.17,0.000141667
24-May-10,0.16,0.000133333
25-May-10,0.16,0.000133333
26-May-10,0.16,0.000133333
27-May-10,0.16,0.000133333
28-May-10,0.15,0.000125
01-Jun-10,0.14,0.000116667
02-Jun-10,0.13,0.000108333
03-Jun-10,0.13,0.000108333
04-Jun-10,0.12,0.0001
07-Jun-10,0.1,8.33333E-05
08-Jun-10,0.1,8.33333E-05
09-Jun-10,0.08,6.66667E-05
10-Jun-10,0.06,0.00005
11-Jun-10,0.04,3.33333E-05
14-Jun-10,0.02,1.66667E-05
15-Jun-10,0.03,0.000025
16-Jun-10,0.06,0.00005
17-Jun-10,0.05,4.16667E-05
18-Jun-10,0.04,3.33333E-05
21-Jun-10,0.04,3.33333E-05
22-Jun-10,0.08,6.66667E-05
23-Jun-10,0.07,5.83333E-05
24-Jun-10,0.07,5.83333E-05
25-Jun-10,0.04,3.33333E-05
28-Jun-10,0.06,0.00005
29-Jun-10,0.09,0.000075
30-Jun-10,0.17,0.000141667
01-Jul-10,0.16,0.000133333
02-Jul-10,0.16,0.000133333
06-Jul-10,0.17,0.000141667
07-Jul-10,0.17,0.000141667
08-Jul-10,0.17,0.000141667
09-Jul-10,0.16,0.000133333
12-Jul-10,0.16,0.000133333
13-Jul-10,0.16,0.000133333
14-Jul-10,0.16,0.000133333
15-Jul-10,0.16,0.000133333
16-Jul-10,0.14,0.000116667
19-Jul-10,0.15,0.000125
20-Jul-10,0.16,0.000133333
21-Jul-10,0.16,0.000133333
22-Jul-10,0.15,0.000125
23-Jul-10,0.15,0.000125
26-Jul-10,0.15,0.000125
27-Jul-10,0.16,0.000133333
28-Jul-10,0.15,0.000125
29-Jul-10,0.15,0.000125
30-Jul-10,0.14,0.000116667
02-Aug-10,0.14,0.000116667
03-Aug-10,0.15,0.000125
04-Aug-10,0.15,0.000125
05-Aug-10,0.15,0.000125
06-Aug-10,0.14,0.000116667
09-Aug-10,0.14,0.000116667
10-Aug-10,0.15,0.000125
11-Aug-10,0.15,0.000125
12-Aug-10,0.15,0.000125
13-Aug-10,0.14,0.000116667
16-Aug-10,0.15,0.000125
17-Aug-10,0.16,0.000133333
18-Aug-10,0.16,0.000133333
19-Aug-10,0.16,0.000133333
20-Aug-10,0.15,0.000125
23-Aug-10,0.15,0.000125
24-Aug-10,0.17,0.000141667
25-Aug-10,0.17,0.000141667
26-Aug-10,0.17,0.000141667
27-Aug-10,0.17,0.000141667
30-Aug-10,0.16,0.000133333
31-Aug-10,0.16,0.000133333
01-Sep-10,0.16,0.000133333
02-Sep-10,0.15,0.000125
03-Sep-10,0.15,0.000125
07-Sep-10,0.13,0.000108333
08-Sep-10,0.1,8.33333E-05
09-Sep-10,0.1,8.33333E-05
10-Sep-10,0.1,8.33333E-05
13-Sep-10,0.09,0.000075
14-Sep-10,0.11,9.16667E-05
15-Sep-10,0.11,9.16667E-05
16-Sep-10,0.12,0.0001
17-Sep-10,0.12,0.0001
20-Sep-10,0.11,9.16667E-05
21-Sep-10,0.12,0.0001
22-Sep-10,0.12,0.0001
23-Sep-10,0.13,0.000108333
24-Sep-10,0.09,0.000075
27-Sep-10,0.07,5.83333E-05
28-Sep-10,0.08,6.66667E-05
29-Sep-10,0.12,0.0001
30-Sep-10,0.14,0.000116667
01-Oct-10,0.15,0.000125
04-Oct-10,0.15,0.000125
05-Oct-10,0.14,0.000116667
06-Oct-10,0.14,0.000116667
07-Oct-10,0.15,0.000125
08-Oct-10,0.14,0.000116667
12-Oct-10,0.14,0.000116667
13-Oct-10,0.14,0.000116667
14-Oct-10,0.15,0.000125
15-Oct-10,0.14,0.000116667
18-Oct-10,0.14,0.000116667
19-Oct-10,0.14,0.000116667
20-Oct-10,0.14,0.000116667
21-Oct-10,0.13,0.000108333
22-Oct-10,0.13,0.000108333
25-Oct-10,0.13,0.000108333
26-Oct-10,0.14,0.000116667
27-Oct-10,0.14,0.000116667
28-Oct-10,0.14,0.000116667
29-Oct-10,0.14,0.000116667
01-Nov-10,0.14,0.000116667
02-Nov-10,0.13,0.000108333
03-Nov-10,0.13,0.000108333
04-Nov-10,0.13,0.000108333
05-Nov-10,0.13,0.000108333
08-Nov-10,0.12,0.0001
09-Nov-10,0.11,9.16667E-05
10-Nov-10,0.12,0.0001
12-Nov-10,0.11,9.16667E-05
15-Nov-10,0.12,0.0001
16-Nov-10,0.13,0.000108333
17-Nov-10,0.13,0.000108333
18-Nov-10,0.13,0.000108333
19-Nov-10,0.12,0.0001
22-Nov-10,0.12,0.0001
23-Nov-10,0.15,0.000125
24-Nov-10,0.16,0.000133333
26-Nov-10,0.16,0.000133333
29-Nov-10,0.16,0.000133333
30-Nov-10,0.18,0.00015
01-Dec-10,0.17,0.000141667
02-Dec-10,0.16,0.000133333
03-Dec-10,0.14,0.000116667
06-Dec-10,0.14,0.000116667
07-Dec-10,0.08,6.66667E-05
08-Dec-10,0.08,6.66667E-05
09-Dec-10,0.09,0.000075
10-Dec-10,0.09,0.000075
13-Dec-10,0.09,0.000075
14-Dec-10,0.09,0.000075
15-Dec-10,0.08,6.66667E-05
16-Dec-10,0.08,6.66667E-05
17-Dec-10,0.05,4.16667E-05
20-Dec-10,0.02,1.66667E-05
21-Dec-10,0.09,0.000075
22-Dec-10,0.07,5.83333E-05
23-Dec-10,0.06,0.00005
27-Dec-10,0.04,3.33333E-05
28-Dec-10,0.08,6.66667E-05
29-Dec-10,0.05,4.16667E-05
30-Dec-10,0.05,4.16667E-05
31-Dec-10,0.06,0.00005
03-Jan-11,0.1,8.33333E-05
04-Jan-11,0.12,0.0001
05-Jan-11,0.13,0.000108333
06-Jan-11,0.13,0.000108333
07-Jan-11,0.13,0.000108333
10-Jan-11,0.14,0.000116667
11-Jan-11,0.15,0.000125
12-Jan-11,0.15,0.000125
13-Jan-11,0.15,0.000125
14-Jan-11,0.14,0.000116667
18-Jan-11,0.15,0.000125
19-Jan-11,0.16,0.000133333
20-Jan-11,0.15,0.000125
21-Jan-11,0.15,0.000125
24-Jan-11,0.15,0.000125
25-Jan-11,0.15,0.000125
26-Jan-11,0.15,0.000125
